Year,MfrName,CarLine,Car_Truck,EngDisp,Police,RatedHP,Transmission,Drive,Weight,Comp,AxleRatio,EVSpeedRatio,AC,PRP,FuelType,City_Highway,HC,CO,CO2,NOX,MPG,Valves_Cyl,CoastDownTime
2007,Ford Motor Company,EXPEDITION 2WD,truck,330,N,300,L6,R,6000,9.6,3.31,25.2,Y,32,61,city,,,,,15.5,8,17.82
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.73,30.2,Y,32,61,highway,,,,,25.7,6,15.96
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.73,30.2,Y,32,61,city,,,,,17.2,6,15.96
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.55,28.7,Y,32,61,highway,,,,,26,6,15.96
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.55,28.7,Y,32,61,city,,,,,17.3,6,15.96
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.73,30.2,Y,1,61,highway,0.035,0.84,361,,24.5,6,15.96
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.73,30.2,Y,1,61,city,0.058,0.68,533,0.01,16.6,6,15.96
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,6000,9.4,3.73,29.8,Y,1,61,highway,0.005,0.08,395,,22.5,8,15.98
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,6000,9.4,3.73,29.8,Y,1,61,city,0.043,0.53,566,0.01,15.7,8,15.98
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,6000,9.4,3.73,29.8,Y,1,61,highway,0.014,0.16,393,,22.6,8,15.98
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,6000,9.4,3.73,29.8,Y,1,61,city,0.098,0.91,575,0.01,15.4,8,15.98
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,5500,9.4,3.55,27.8,Y,32,61,highway,,,,,23.9,8,15.43
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,5500,9.4,3.55,27.8,Y,32,61,city,,,,,16.2,8,15.43
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,5250,9.4,3.55,27.8,Y,32,61,highway,,,,,24.2,8,14.92
2007,Ford Motor Company,F150 SUPERCREW P/U 4WD,truck,280,N,231,L4,4,5250,9.4,3.55,27.8,Y,32,61,city,,,,,16.5,8,14.92
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.31,30.7,Y,31,61,highway,0.051,0.66,332,,26.7,6,16.54
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.31,30.7,Y,31,61,city,0.083,1.14,506,0.01,17.5,6,16.54
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.55,32.8,Y,32,61,highway,,,,,26,6,16.25
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.55,32.8,Y,32,61,city,,,,,17.2,6,16.25
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.55,32.9,Y,32,61,highway,,,,,26.2,6,16.54
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.55,32.9,Y,32,61,city,,,,,17.3,6,16.54
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.31,30.6,Y,32,61,highway,,,,,26.5,6,16.25
2007,Ford Motor Company,F150 PICKUP 2WD,truck,256,N,202,L4,R,5000,9.3,3.31,30.6,Y,32,61,city,,,,,17.4,6,16.25
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,highway,0.041,1.31,398,,22.2,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,highway,0.047,1.16,390,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,city,0.046,1.09,589,0,15,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,city,0.044,0.97,573,0,15.5,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,highway,,,,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,highway,,,,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,city,,,,,15.3,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,city,,,,,15.3,8,16.23
2007,Ford Motor Company,F150 PICKUP 4WD,truck,330,N,300,L4,4,6000,9.8,4.1,32.7,Y,31,61,highway,0.037,1.11,430,,20.6,8,15.79
2007,Ford Motor Company,F150 PICKUP 4WD,truck,330,N,300,L4,4,6000,9.8,4.1,32.7,Y,31,61,city,0.043,0.79,608,0,14.6,8,15.79
2007,Ford Motor Company,F150 PICKUP 2WD,truck,280,N,231,L4,R,5500,9.4,3.55,28.7,Y,31,61,highway,0.013,0.07,350,,25.4,8,17.07
2007,Ford Motor Company,F150 PICKUP 2WD,truck,280,N,231,L4,R,5500,9.4,3.55,28.7,Y,31,61,city,0.069,1.09,535,0.01,16.5,8,17.07
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,28.3,Y,31,61,highway,0.033,0.51,359,,24.7,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,28.3,Y,31,61,city,0.049,0.96,537,0,16.5,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,27,Y,32,61,highway,,,,,23.8,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,27,Y,32,61,city,,,,,16.2,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.73,28.4,Y,32,61,highway,,,,,22.3,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.73,28.4,Y,32,61,city,,,,,15.2,8,16.15
2007,Ford Motor Company,MARK LT,truck,330,N,300,L4,R,6000,9.8,3.73,29.7,Y,31,61,highway,0.033,0.49,384,,23.1,8,17.23
2007,Ford Motor Company,MARK LT,truck,330,N,300,L4,R,6000,9.8,3.73,29.7,Y,31,61,city,0.036,0.48,569,0,15.6,8,17.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,28.3,Y,31,61,highway,0.033,0.51,359,,24.7,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,28.3,Y,31,61,city,0.049,0.96,537,0,16.5,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,27,Y,32,61,highway,,,,,23.8,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,27,Y,32,61,city,,,,,16.2,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,highway,0.041,1.31,398,,22.2,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,highway,0.047,1.16,390,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,city,0.046,1.09,589,0,15,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,city,0.044,0.97,573,0,15.5,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,highway,,,,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,highway,,,,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,city,,,,,15.3,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,city,,,,,15.3,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,28.3,Y,31,38,highway,0.025,0.54,344,,18.1,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,28.3,Y,31,38,city,0.073,1.63,510,0,12.2,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,27,Y,32,38,highway,,,,,17.5,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.55,27,Y,32,38,city,,,,,12,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,38,highway,0.04,1.3,372,,16.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,38,city,0.067,1.26,546,0,11.4,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,38,highway,,,,,16.9,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,38,city,,,,,11.5,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.73,28.4,Y,32,61,highway,,,,,22.3,8,16.15
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,R,5500,9.8,3.73,28.4,Y,32,61,city,,,,,15.2,8,16.15
2007,Ford Motor Company,MARK LT,truck,330,N,300,L4,R,6000,9.8,3.73,29.7,Y,31,61,highway,0.033,0.49,384,,23.1,8,17.23
2007,Ford Motor Company,MARK LT,truck,330,N,300,L4,R,6000,9.8,3.73,29.7,Y,31,61,city,0.036,0.48,569,0,15.6,8,17.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,highway,0.041,1.31,398,,22.2,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,highway,0.047,1.16,390,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,city,0.046,1.09,589,0,15,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.73,28.3,Y,31,61,city,0.044,0.97,573,0,15.5,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,highway,,,,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,highway,,,,,22.7,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,city,,,,,15.3,8,16.23
2007,Ford Motor Company,F150 FFV  4WD,truck,330,N,300,L4,4,6000,9.8,3.55,26.9,Y,32,61,city,,,,,15.3,8,16.23
2007,Ford Motor Company,F150 PICKUP 4WD,truck,330,N,300,L4,4,6000,9.8,4.1,32.7,Y,31,61,highway,0.037,1.11,430,,20.6,8,15.79
2007,Ford Motor Company,F150 PICKUP 4WD,truck,330,N,300,L4,4,6000,9.8,4.1,32.7,Y,31,61,city,0.043,0.79,608,0,14.6,8,15.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,highway,,,,,32.4,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,city,,,,,23.6,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,highway,,,,,32.6,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,city,,,,,23.2,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3375,9.7,4.1,39,Y,31,61,highway,0.022,0.43,268,,33.2,4,13.08
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3375,9.7,4.1,39,Y,31,61,city,0.052,1.2,379,0.01,23.4,4,13.08
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,M5,R,3375,9.7,3.73,37.5,Y,31,61,highway,0.005,0.1,241,,36.8,4,12.99
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,M5,R,3375,9.7,3.73,37.5,Y,31,61,city,0.025,0.39,334,0.01,26.5,4,12.99
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,182,N,148,L5,4,4000,9.6,4.1,37,Y,1,61,highway,0.01,0.2,349,,25.4,6,12.54
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,182,N,148,L5,4,4000,9.6,4.1,37,Y,1,61,city,0.013,0.19,512,0,17.3,6,12.54
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,182,N,148,L5,4,4000,9.6,4.1,37,Y,1,61,highway,0.009,0.23,347,,25.6,6,12.54
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,182,N,148,L5,4,4000,9.6,4.1,37,Y,1,61,city,0.022,0.29,502,0.01,17.7,6,12.54
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3875,9.6,4.1,36.9,Y,31,61,highway,0.02,0.39,324,,27.4,6,14.17
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3875,9.6,4.1,36.9,Y,31,61,city,0.02,0.2,482,0.02,18.4,6,14.17
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3625,9.6,3.73,35.5,Y,32,61,highway,,,,,28.5,6,13.74
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3625,9.6,3.73,35.5,Y,32,61,city,,,,,19.1,6,13.74
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,182,N,148,M5,4,3875,9.6,4.1,39.1,Y,31,61,highway,0.02,0.48,330,,26.9,6,12.53
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,182,N,148,M5,4,3875,9.6,4.1,39.1,Y,31,61,city,0.014,0.37,479,0,18.5,6,12.53
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,5060,9.6,3.73,37.5,Y,31,61,highway,0.015,0.26,301,,29.5,6,14.37
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,5060,9.6,3.73,37.5,Y,31,61,city,0.019,0.3,444,0.01,20,6,14.37
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,3625,9.6,3.73,37.5,Y,31,61,highway,0.014,0.25,298,,29.8,6,13.69
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,3625,9.6,3.73,37.5,Y,31,61,city,0.019,0.25,447,0.01,19.9,6,13.69
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35,Y,1,61,highway,0.047,0.99,387,,22.8,6,12.03
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35,Y,1,61,city,0.045,1.09,542,0.01,16.3,6,12.03
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35,Y,1,61,city,0.027,0.76,538,0.01,16.5,6,12.03
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,3.73,32.4,Y,32,61,highway,,,,,24.1,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,3.73,32.4,Y,32,61,city,,,,,16.8,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,3.73,32.4,Y,32,61,city,,,,,16.8,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35.6,Y,32,61,highway,,,,,23.6,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35.6,Y,32,61,city,,,,,16.6,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35.6,Y,32,61,city,,,,,16.6,6,13.34
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,244,N,207,L5,R,4000,9.7,3.55,33.8,Y,31,61,highway,0.04,0.66,326,,27.2,6,14.6
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,244,N,207,L5,R,4000,9.7,3.55,33.8,Y,31,61,city,0.032,0.62,471,0,18.8,6,14.6
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,M5,4,4250,9.7,3.73,34.2,Y,31,61,highway,0.043,0.87,338,,26.2,6,13.55
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,M5,4,4250,9.7,3.73,34.2,Y,31,61,city,0.049,0.83,482,0,18.4,6,13.55
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,244,N,207,M5,R,3875,9.7,3.55,35.7,Y,31,61,highway,0.022,0.37,317,,28,6,14.37
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,244,N,207,M5,R,3875,9.7,3.55,35.7,Y,31,61,city,0.047,0.77,471,0,18.8,6,14.37
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,highway,,,,,32.4,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,city,,,,,23.6,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,highway,,,,,32.6,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3625,9.7,4.1,39,Y,32,61,city,,,,,23.2,4,13.79
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3375,9.7,4.1,39,Y,31,61,highway,0.022,0.43,268,,33.2,4,13.08
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,L5,R,3375,9.7,4.1,39,Y,31,61,city,0.052,1.2,379,0.01,23.4,4,13.08
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,M5,R,3375,9.7,3.73,37.5,Y,31,61,highway,0.005,0.1,241,,36.8,4,12.99
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,140,N,143,M5,R,3375,9.7,3.73,37.5,Y,31,61,city,0.025,0.39,334,0.01,26.5,4,12.99
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,5060,9.6,3.73,37.5,Y,31,61,highway,0.015,0.26,301,,29.5,6,14.37
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,5060,9.6,3.73,37.5,Y,31,61,city,0.019,0.3,444,0.01,20,6,14.37
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,3625,9.6,3.73,37.5,Y,31,61,highway,0.014,0.25,298,,29.8,6,13.69
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,M5,R,3625,9.6,3.73,37.5,Y,31,61,city,0.019,0.25,447,0.01,19.9,6,13.69
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3875,9.6,4.1,36.9,Y,31,61,highway,0.02,0.39,324,,27.4,6,14.17
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3875,9.6,4.1,36.9,Y,31,61,city,0.02,0.2,482,0.02,18.4,6,14.17
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3625,9.6,3.73,35.5,Y,32,61,highway,,,,,28.5,6,13.74
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,182,N,148,L5,R,3625,9.6,3.73,35.5,Y,32,61,city,,,,,19.1,6,13.74
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,244,N,207,L5,R,4000,9.7,3.55,33.8,Y,31,61,highway,0.04,0.66,326,,27.2,6,14.6
2007,Ford Motor Company,RANGER PICKUP 2WD,truck,244,N,207,L5,R,4000,9.7,3.55,33.8,Y,31,61,city,0.032,0.62,471,0,18.8,6,14.6
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35,Y,1,61,highway,0.047,0.99,387,,22.8,6,12.03
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35,Y,1,61,city,0.045,1.09,542,0.01,16.3,6,12.03
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35,Y,1,61,city,0.027,0.76,538,0.01,16.5,6,12.03
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,3.73,32.4,Y,32,61,highway,,,,,24.1,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,3.73,32.4,Y,32,61,city,,,,,16.8,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,3.73,32.4,Y,32,61,city,,,,,16.8,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35.6,Y,32,61,highway,,,,,23.6,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35.6,Y,32,61,city,,,,,16.6,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,L5,4,4250,9.7,4.1,35.6,Y,32,61,city,,,,,16.6,6,13.34
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,M5,4,4250,9.7,3.73,34.2,Y,31,61,highway,0.043,0.87,338,,26.2,6,13.55
2007,Ford Motor Company,RANGER PICKUP 4WD,truck,244,N,207,M5,4,4250,9.7,3.73,34.2,Y,31,61,city,0.049,0.83,482,0,18.4,6,13.55
2007,GENERAL MOTORS,SOLSTICE,car,145,N,177,L5,R,3250,10.4,3.91,38.1,N,31,61,highway,0.006,0.37,265,,33.4,4,0
2007,GENERAL MOTORS,SOLSTICE,car,145,N,177,L5,R,3250,10.4,3.91,38.1,N,31,61,city,0.037,0.8,366,0.01,24.2,4,0
2007,GENERAL MOTORS,CORVETTE,car,428,N,505,M6,R,3500,11,3.42,21.9,N,1,61,highway,0.022,0.38,263,,33.7,8,0
2007,GENERAL MOTORS,CORVETTE,car,428,N,505,M6,R,3500,11,3.42,21.9,N,1,61,city,0.088,1.38,480,0.02,18.4,8,0
2007,GENERAL MOTORS,SKY,car,145,N,177,M5,R,3125,10.4,3.91,37.1,N,32,61,highway,0.003,0.45,244,,36.4,4,0
2007,GENERAL MOTORS,SKY,car,145,N,177,M5,R,3125,10.4,3.91,37.1,N,32,61,city,0.038,1.88,402,0.04,21.9,4,0
2007,GENERAL MOTORS,CTS,car,364,N,400,M6,R,4250,10,3.73,27.6,N,1,61,highway,0.019,0.69,294,,30.1,8,0
2007,GENERAL MOTORS,CTS,car,364,N,400,M6,R,4250,10,3.73,27.6,N,1,61,city,0.081,1.61,521,0.06,17,8,0
2007,GENERAL MOTORS,CTS,car,364,N,400,M6,R,4250,10,3.73,27.6,N,1,61,city,0.063,1.47,515,0.03,17.2,8,0
2007,GENERAL MOTORS,CTS,car,364,N,400,M6,R,4250,10,3.73,27.6,N,32,61,highway,0.019,0.69,294,,30.2,8,0
2007,GENERAL MOTORS,CTS,car,364,N,400,M6,R,4250,10,3.73,27.6,N,32,61,city,0.081,1.61,521,0.06,17,8,0
2007,GENERAL MOTORS,CORVETTE,car,364,N,400,M6,R,3625,11,2.56,22.1,N,31,61,highway,0.013,0.32,251,,35.4,8,0
2007,GENERAL MOTORS,CORVETTE,car,364,N,400,M6,R,3625,11,2.56,22.1,N,31,61,city,0.049,1.01,459,0.02,19.3,8,0
2007,GENERAL MOTORS,CORVETTE,car,364,N,400,S6,R,3625,11,2.56,22.1,N,31,61,highway,0.011,0.39,253,,35.1,8,0
2007,GENERAL MOTORS,CORVETTE,car,364,N,400,S6,R,3625,11,2.56,22.1,N,31,61,city,0.06,1.27,467,0.02,19,8,0
2007,GENERAL MOTORS,CORVETTE,car,364,N,400,M6,R,3500,11,3.42,22.1,N,32,61,highway,0.009,0.45,244,,36.4,8,0
2007,GENERAL MOTORS,CORVETTE,car,364,N,400,M6,R,3500,11,3.42,22.1,N,32,61,city,0.058,1.82,448,0.04,19.8,8,0
2007,GENERAL MOTORS,GRAND PRIX,car,231,N,200,L4,F,3750,9.4,3.05,27.6,N,32,23,highway,0.002,0.2,229,,38.9,6,0
2007,GENERAL MOTORS,GRAND PRIX,car,231,N,200,L4,F,3750,9.4,3.05,27.6,N,32,23,city,0.006,0.22,406,0.01,22.1,6,0
2007,GENERAL MOTORS,LACROSSE/ALLURE,car,231,N,200,L4,F,3875,9.4,3.05,27.6,N,32,23,highway,0.002,0.2,229,,38.3,6,0
2007,GENERAL MOTORS,LACROSSE/ALLURE,car,231,N,200,L4,F,3875,9.4,3.05,27.6,N,32,23,city,0.006,0.22,406,0.01,21.7,6,0
2007,GENERAL MOTORS,CTS,car,218,N,252,L5,R,4000,10.3,3.42,34.6,N,32,61,highway,0.007,0.29,253,,35,6,0
2007,GENERAL MOTORS,CTS,car,218,N,252,L5,R,4000,10.3,3.42,34.6,N,32,61,city,0.03,0.58,475,0.02,18.7,6,0
2007,GENERAL MOTORS,CTS,car,218,N,252,L5,R,4000,10.3,3.42,34.6,N,32,61,highway,0.004,0.13,250,,35.4,6,0
2007,GENERAL MOTORS,CTS,car,218,N,252,L5,R,4000,10.3,3.42,34.6,N,32,61,city,0.032,0.24,434,0.01,20.4,6,0
2007,GENERAL MOTORS,CTS,car,218,N,255,M6,R,4000,10.3,3.23,34.8,N,32,61,highway,0.006,0.23,261,,33.9,6,0
2007,GENERAL MOTORS,CTS,car,218,N,255,M6,R,4000,10.3,3.23,34.8,N,32,61,city,0.044,0.81,479,0.01,18.5,6,0
2007,GENERAL MOTORS,CTS,car,170,N,209,L5,R,4000,10.5,3.42,34.6,N,32,61,highway,0.005,0.15,260,,34.1,6,0
2007,GENERAL MOTORS,CTS,car,170,N,209,L5,R,4000,10.5,3.42,34.6,N,32,61,city,0.047,0.46,444,0.02,20,6,0
